Buy Threshold,Sell Threshold,2023-06-08,2023-06-09,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,2023-07-03,2023-07-05,Sum
0.125,-0.105,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.125,-0.11,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.125,-0.115,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.125,-0.12,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.125,-0.125,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.13,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.135,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.14,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.145,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.15,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.155,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.16,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.165,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.17,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.175,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.18,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.185,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.19,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.195,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.2,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.205,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.21,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.215,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.22,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.225,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.23,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.235,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.24,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.125,-0.245,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,0.0,0.0,0.26,0.0,-0.13,0.0,0.12,0.0,-0.13,-0.27,0.0,0.11,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
0.12,-0.005,0.0,0.43,0.0,-0.13,0.0,0.12,0.0,-0.13,-0.27,0.0,0.11,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.1
0.12,-0.01,0.0,0.43,0.0,0.07,0.0,0.12,0.0,-0.13,-0.27,0.0,0.11,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.3
0.12,-0.015,0.0,0.43,0.0,0.07,0.0,0.12,0.0,-0.13,-0.27,0.0,0.11,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.3
0.12,-0.02,0.0,0.43,0.0,0.07,0.0,0.05,0.0,-0.13,-0.27,0.0,0.11,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,-0.08
0.12,-0.025,0.0,-0.86,0.0,0.07,0.0,0.05,0.0,1.03,-0.95,0.0,0.11,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.13
0.12,-0.03,0.0,-0.86,0.0,0.07,0.0,0.05,0.0,1.03,-0.95,0.0,-0.24,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.48
0.12,-0.035,0.0,-2.56,0.0,0.07,0.0,0.05,0.0,1.03,-0.95,0.0,-0.24,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-3.18
0.12,-0.04,0.0,-1.5,0.0,0.07,0.0,0.05,0.0,1.03,-0.95,0.0,0.49,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.39
0.12,-0.045,0.0,-1.5,0.0,-0.19,0.0,0.05,0.0,1.03,-0.95,0.0,0.49,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.65
0.12,-0.05,0.0,-2.61,0.0,-0.19,0.0,0.05,0.0,1.03,-0.95,0.0,0.49,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-3.27
0.12,-0.055,0.0,-2.61,0.0,-0.19,0.0,0.05,0.0,1.03,-0.95,0.0,0.49,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-3.27
0.12,-0.06,0.0,-2.61,0.0,-0.19,0.0,0.05,0.0,1.88,-0.95,0.0,0.49,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.42
0.12,-0.065,0.0,-1.06,0.0,-0.11,0.0,0.05,0.0,0.0,-0.95,0.0,1.5,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-1.66
0.12,-0.07,0.0,1.14,0.0,-0.11,0.0,0.97,0.0,0.0,0.0,0.0,1.71,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,2.62
0.12,-0.075,0.0,1.14,0.0,-0.11,0.0,0.97,0.0,0.0,0.0,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.91
0.12,-0.08,0.0,1.14,0.0,-0.41,0.0,0.97,0.0,0.0,0.0,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.61
0.12,-0.085,0.0,1.14,0.0,-0.41,0.0,0.97,0.0,0.0,-4.01,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-3.4
0.12,-0.09,0.0,1.14,0.0,0.0,0.0,1.12,0.0,0.0,-4.01,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.84
0.12,-0.095,0.0,1.14,0.0,0.0,0.0,1.23,0.0,0.0,-4.01,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.73
0.12,-0.1,0.0,1.14,0.0,0.0,0.0,1.23,0.0,0.0,-4.01,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.73
0.12,-0.105,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.12,-0.11,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.12,-0.115,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.12,-0.12,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.12,-0.125,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.13,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.135,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.14,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.145,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.15,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.155,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.16,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.165,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.17,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.175,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.18,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.185,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.19,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.195,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.2,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.205,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.21,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.215,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.22,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.225,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.23,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.235,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.24,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.12,-0.245,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,0.0,0.0,0.26,0.0,-0.13,0.0,0.12,0.0,-0.13,-0.27,0.0,0.11,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
0.115,-0.005,0.0,0.43,0.0,-0.13,0.0,0.12,0.0,-0.13,-0.27,0.0,0.11,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.1
0.115,-0.01,0.0,0.43,0.0,0.07,0.0,0.12,0.0,-0.13,-0.27,0.0,0.11,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.3
0.115,-0.015,0.0,0.43,0.0,0.07,0.0,0.12,0.0,-0.13,-0.27,0.0,0.11,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.3
0.115,-0.02,0.0,0.43,0.0,0.07,0.0,0.05,0.0,-0.13,-0.27,0.0,0.11,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,-0.08
0.115,-0.025,0.0,-0.86,0.0,0.07,0.0,0.05,0.0,1.03,-0.95,0.0,0.11,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.13
0.115,-0.03,0.0,-0.86,0.0,0.07,0.0,0.05,0.0,1.03,-0.95,0.0,-0.24,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.48
0.115,-0.035,0.0,-2.56,0.0,0.07,0.0,0.05,0.0,1.03,-0.95,0.0,-0.24,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-3.18
0.115,-0.04,0.0,-1.5,0.0,0.07,0.0,0.05,0.0,1.03,-0.95,0.0,0.49,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.39
0.115,-0.045,0.0,-1.5,0.0,-0.19,0.0,0.05,0.0,1.03,-0.95,0.0,0.49,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.65
0.115,-0.05,0.0,-2.61,0.0,-0.19,0.0,0.05,0.0,1.03,-0.95,0.0,0.49,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-3.27
0.115,-0.055,0.0,-2.61,0.0,-0.19,0.0,0.05,0.0,1.03,-0.95,0.0,0.49,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-3.27
0.115,-0.06,0.0,-2.61,0.0,-0.19,0.0,0.05,0.0,1.88,-0.95,0.0,0.49,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.42
0.115,-0.065,0.0,-1.06,0.0,-0.11,0.0,0.05,0.0,0.0,-0.95,0.0,1.5,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-1.66
0.115,-0.07,0.0,1.14,0.0,-0.11,0.0,0.97,0.0,0.0,0.0,0.0,1.71,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,2.62
0.115,-0.075,0.0,1.14,0.0,-0.11,0.0,0.97,0.0,0.0,0.0,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.91
0.115,-0.08,0.0,1.14,0.0,-0.41,0.0,0.97,0.0,0.0,0.0,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.61
0.115,-0.085,0.0,1.14,0.0,-0.41,0.0,0.97,0.0,0.0,-4.01,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-3.4
0.115,-0.09,0.0,1.14,0.0,0.0,0.0,1.12,0.0,0.0,-4.01,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.84
0.115,-0.095,0.0,1.14,0.0,0.0,0.0,1.23,0.0,0.0,-4.01,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.73
0.115,-0.1,0.0,1.14,0.0,0.0,0.0,1.23,0.0,0.0,-4.01,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.73
0.115,-0.105,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.115,-0.11,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.115,-0.115,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.115,-0.12,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.115,-0.125,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.13,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.135,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.14,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.145,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.15,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.155,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.16,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.165,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.17,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.175,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.18,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.185,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.19,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.195,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.2,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.205,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.21,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.215,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.22,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.225,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.23,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.235,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.24,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.115,-0.245,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.11,0.0,0.0,0.26,0.0,-0.13,0.0,0.12,0.0,-0.13,-0.78,0.0,0.11,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.58
0.11,-0.005,0.0,0.43,0.0,-0.13,0.0,0.12,0.0,-0.13,-0.78,0.0,0.11,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.41
0.11,-0.01,0.0,0.43,0.0,0.07,0.0,0.12,0.0,-0.13,-0.78,0.0,0.11,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.21
0.11,-0.015,0.0,0.43,0.0,0.07,0.0,0.12,0.0,-0.13,-0.68,0.0,0.11,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.11
0.11,-0.02,0.0,0.43,0.0,0.07,0.0,0.05,0.0,-0.13,-0.68,0.0,0.11,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,-0.49
0.11,-0.025,0.0,-0.86,0.0,0.07,0.0,0.05,0.0,1.03,-1.36,0.0,0.11,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.54
0.11,-0.03,0.0,-0.86,0.0,0.07,0.0,0.05,0.0,1.03,-1.36,0.0,-0.24,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.89
0.11,-0.035,0.0,-2.56,0.0,0.07,0.0,0.05,0.0,1.03,-1.36,0.0,-0.24,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-3.59
0.11,-0.04,0.0,-1.5,0.0,0.07,0.0,0.05,0.0,1.03,-1.36,0.0,0.49,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.8
0.11,-0.045,0.0,-1.5,0.0,-0.19,0.0,0.05,0.0,1.03,-0.64,0.0,0.49,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-1.34
0.11,-0.05,0.0,-2.61,0.0,-0.19,0.0,0.05,0.0,1.03,-0.64,0.0,0.49,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.96
0.11,-0.055,0.0,-2.61,0.0,-0.19,0.0,0.05,0.0,1.03,-0.64,0.0,0.49,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.96
0.11,-0.06,0.0,-2.61,0.0,-0.19,0.0,0.05,0.0,1.88,-0.64,0.0,0.49,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.11
0.11,-0.065,0.0,-1.06,0.0,-0.11,0.0,0.05,0.0,0.0,-0.64,0.0,1.5,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-1.35
0.11,-0.07,0.0,1.14,0.0,-0.11,0.0,0.97,0.0,0.0,0.0,0.0,1.71,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,2.62
0.11,-0.075,0.0,1.14,0.0,-0.11,0.0,0.97,0.0,0.0,0.0,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.91
0.11,-0.08,0.0,1.14,0.0,-0.41,0.0,0.97,0.0,0.0,0.0,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.61
0.11,-0.085,0.0,1.14,0.0,-0.41,0.0,0.97,0.0,0.0,-4.01,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-3.4
0.11,-0.09,0.0,1.14,0.0,0.0,0.0,1.12,0.0,0.0,-4.01,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.84
0.11,-0.095,0.0,1.14,0.0,0.0,0.0,1.23,0.0,0.0,-4.01,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.73
0.11,-0.1,0.0,1.14,0.0,0.0,0.0,1.23,0.0,0.0,-4.01,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.73
0.11,-0.105,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.11,-0.11,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.11,-0.115,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.11,-0.12,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.11,-0.125,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.11,-0.13,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.11,-0.135,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.11,-0.14,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
0.11,-0.145,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,-2.41
